	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201153032002	ダ	右	1250	曇	良	11:40	C　15		2011-3-20	19	福山	1	(馬齢)		3.0	310.0	2.0	3.0	100.0	2.0	8.0	100	1.0	9.0	110	3.0	3-8	160.0	1.0	3=>8	440.0	2.0	3-8-9	390.0	1.0	3=>8=>9	1650.0	5.0	8,9,3,6,(2,4),1,7,5	893624175	893627145	8,9,3,6,(2,7),1,5,4														
201153032003	ダ	右	1250	曇	良	12:10	C　14		2011-3-20	19	福山	1	(馬齢)		2.0	210.0	2.0	2.0	100.0	1.0	1.0	150	3.0	5.0	420	7.0	1-2	210.0	1.0	2=>1	280.0	1.0	1-2-5	2990.0	9.0	2=>1=>5	6430.0	20.0	156937248	1,5,(6,9),3,7,2,4,8	1,5,(6,9),3,2,7,4,8	156239748														
201153032004	ダ	右	1250	曇	良	12:45	C　13		2011-3-20	19	福山	1	(馬齢)		5.0	280.0	2.0	5.0	120.0	1.0	2.0	150	4.0	8.0	150	3.0	2-5	680.0	3.0	5=>2	1110.0	4.0	2-5-8	1090.0	4.0	5=>2=>8	3150.0	10.0	12456378	12546387	(1,2),5,4,6,8,7,3	2,5,6,8,1,4,7-3														
201153032005	ダ	右	1250	曇	良	13:20	C　11		2011-3-20	19	福山	1	(馬齢)		5.0	3220.0	5.0	5.0	160.0	4.0	8.0	140	3.0	3.0	110	1.0	5-8	2800.0	10.0	5=>8	12140.0	22.0	3-5-8	1870.0	7.0	5=>8=>3	41470.0	82.0	5,7,(1,2),8,3,4,6	57821346	5,(7,8),2,3,1,4,6	(5,8),(7,3),2,4,1,6														
201153032006	ダ	右	1130	曇	良	13:55	C　10		2011-3-20	19	福山	1	(馬齢)		4.0	200.0	1.0	4.0	100.0	1.0	8.0	120	2.0	5.0	270	5.0	4-8	410.0	2.0	4=>8	620.0	2.0	4-5-8	940.0	3.0	4=>8=>5	3000.0	8.0	984351762	9-(4,8),3,5,1,7,2,6	9,(4,8)-5,3,1,7,2,6	498531726														
201153032007	ダ	右	1250	曇	良	14:30	「午後のカフェとく戦		2011-3-20	19	福山	1	(馬齢)		2.0	100.0	1.0	2.0	100.0	1.0	6.0	120	2.0	4.0	790	8.0	2-6	520.0	2.0	2=>6	570.0	2.0	2-4-6	13480.0	23.0	2=>6=>4	12910.0	36.0	(2,5),6,8,1,7,9,4,3	2,5,6,8,1,7,(4,9),3	2,5,6,8,(1,7),9,3,4	2-5,6,8,1,(3,7,4),9														
201153032008	ダ	右	1250	曇	良	15:05	福山・高知連携龍馬シ		2011-3-20	19	福山	1	(馬齢)		3.0	150.0	1.0	3.0	110.0	1.0	5.0	120	2.0	7.0	130	3.0	3-5	250.0	1.0	3=>5	390.0	1.0	3-5-7	840.0	2.0	3=>5=>7	1870.0	4.0	935287164	935281764	3,9,5-8,2,7,1,6,4	3,9,5-7,8,2,(1,6),4														
201153032101	ダ	右	1250	雨	重	11:10	「おはようモーニング		2011-3-21	19	福山	2	(馬齢)		5.0	280.0	2.0	5.0	100.0	2.0	2.0	100	1.0	3.0	160	4.0	2-5	130.0	1.0	5=>2	680.0	3.0	2-3-5	280.0	1.0	5=>2=>3	1470.0	4.0	68521734	68521734	6,(8,5),2,7,1,3,4	5,(2,8),6,7,1,3,4														
201153032102	ダ	右	1250	雨	重	11:40	C6		2011-3-21	19	福山	2	(馬齢)		8.0	350.0	2.0	8.0	110.0	2.0	9.0	100	1.0	5.0	160	4.0	8-9	250.0	1.0	8=>9	720.0	2.0	5-8-9	500.0	2.0	8=>9=>5	1970.0	5.0	689723541	689732541	6,8,9,7,5,(4,3),2,1	689754321														
201153032103	ダ	右	1250	雨	重	12:10	福山・高知連携龍馬シ		2011-3-21	19	福山	2	(馬齢)		2.0	230.0	2.0	2.0	110.0	2.0	1.0	100	1.0	9.0	130	4.0	1-2	160.0	1.0	2=>1	320.0	2.0	1-2-9	420.0	2.0	2=>1=>9	1450.0	5.0	973812564	973812564	927813654	297813654														
201153032104	ダ	右	1250	雨	重	12:40	C4		2011-3-21	19	福山	2	(馬齢)		7.0	4770.0	8.0	7.0	190.0	5.0	9.0	170	3.0	4.0	120	1.0	7-9	10150.0	27.0	7=>9	39270.0	62.0	4-7-9	4650.0	16.0	7=>9=>4	119540.0	253.0	342956781	349275861	349275861	439278651														
201153032105	ダ	右	1250	曇	重	13:15	福山・高知連携龍馬シ		2011-3-21	19	福山	2	(馬齢)		3.0	130.0	1.0	3.0	100.0	1.0	1.0	100	2.0	8.0	100	3.0	1-3	180.0	1.0	3=>1	210.0	1.0	1-3-8	220.0	1.0	3=>1=>8	540.0	1.0	351492687	351496278	351469827	315468972														
201153032106	ダ	右	1130	曇	重	13:50	C2		2011-3-21	19	福山	2	(馬齢)		8.0	560.0	4.0	8.0	160.0	2.0	2.0	170	3.0	7.0	310	5.0	2-8	600.0	3.0	8=>2	830.0	1.0	2-7-8	1120.0	6.0	8=>2=>7	4110.0	16.0	71835264	7,1,8,(2,3),5,6,4	78123546	(7,8),2,1,5,4,3,6														
201153032107	ダ	右	1600	曇	重	14:25	「午後のカフェとく戦		2011-3-21	19	福山	2	(馬齢)		6.0	170.0	1.0	6.0	100.0	1.0	3.0	100	2.0	5.0	130	3.0	3-6	160.0	1.0	6=>3	270.0	1.0	3-5-6	380.0	2.0	6=>3=>5	760.0	2.0	68527134	68527314	68532714	6,8,(5,3),2,7,4,1														
201153032108	ダ	右	1250	曇	重	15:00	高場慎介転職新生活応		2011-3-21	19	福山	2	(馬齢)		3.0	500.0	3.0	3.0	150.0	2.0	1.0	100	1.0	5.0	270	7.0	1-3	450.0	2.0	3=>1	1640.0	7.0	1-3-5	960.0	2.0	3=>1=>5	9520.0	30.0	3,(2,6),1,8,(4,5),9,7	3,6,8,2,1,5,9,(4,7)	3,6,5,(1,8),9,2,4,7	365189472														
201153032109	ダ	右	1600	曇	重	15:40	B5		2011-3-21	19	福山	2	(馬齢)		3.0	600.0	4.0	3.0	140.0	3.0	6.0	270	5.0	7.0	120	1.0	3-6	2020.0	9.0	3=>6	3270.0	14.0	3-6-7	2790.0	11.0	3=>6=>7	12480.0	47.0	168234579	(1,6),2,8,3,5,4,7,9	683127495	6,3,8,7,(1,2,4,9),5														
201153032110	ダ	右	1800	曇	重	16:15	福山競馬チャンピオン 		2011-3-21	19	福山	2	(馬齢)		9.0	110.0	1.0	9.0	100.0	1.0	4.0	110	2.0	6.0	280	7.0	4-9	310.0	1.0	9=>4	370.0	1.0	4-6-9	1040.0	4.0	9=>4=>6	1580.0	3.0	24391017568	2,4,9,(3,10),7,1,5,6,8	24910736518	(4,9),2,6,10,7,5,8,1,3														
201153032701	ダ	右	1250	晴	良	11:10	「おはようモーニング		2011-3-27	19	福山	3	(馬齢)		6.0	830.0	3.0	6.0	270.0	3.0	9.0	110	2.0	3.0	650	5.0	6-9	400.0	2.0	6=>9	1740.0	6.0	3-6-9	900.0	4.0	6=>9=>3	7450.0	20.0	159682374	159682374	5,9,6,1,(2,8),3,4,7	(9,6),5,3,(2,8),4,1,7														
201153032702	ダ	右	1250	晴	良	11:40	3歳4　条件		2011-3-27	19	福山	3	(馬齢)		7.0	450.0	4.0	7.0	180.0	3.0	5.0	110	1.0	6.0	260	5.0	5-7	620.0	3.0	7=>5	2280.0	7.0	5-6-7	1180.0	4.0	7=>5=>6	9030.0	28.0	(5,7,9),(3,4),8,6,1,2	5,7,9,(3,4),6,1,8,2	7,5,6,9,4,3,(2,1),8	(5,7),6,4,9,3,2,1,8														
201153032703	ダ	右	1250	晴	良	12:10	3歳3　条件		2011-3-27	19	福山	3	(馬齢)		8.0	210.0	1.0	8.0	170.0	4.0	6.0	170	3.0	2.0	130	2.0	6-8	720.0	3.0	8=>6	930.0	4.0	2-6-8	1060.0	3.0	8=>6=>2	3950.0	9.0	6,8,(1,2,9),3,7,4,5	681239475	682134975	(6,8),2,1,3,4,9,5,7														
201153032704	ダ	右	1130	晴	良	12:40	C　15　ホ		2011-3-27	19	福山	3	(馬齢)		3.0	370.0	2.0	3.0	100.0	2.0	9.0	100	1.0	4.0	150	4.0	3-9	200.0	1.0	3=>9	390.0	1.0	3-4-9	300.0	1.0	3=>9=>4	1210.0	3.0	3,(4,6),9,8,1,7,5,2	346918572	349651782	349615782														
201153032705	ダ	右	1250	晴	良	13:15	C　15　ニ		2011-3-27	19	福山	3	(馬齢)		6.0	1280.0	4.0	6.0	150.0	3.0	3.0	100	1.0	2.0	120	2.0	3-6	410.0	2.0	6=>3	1860.0	6.0	2-3-6	450.0	1.0	6=>3=>2	4960.0	16.0	2,8,6,(1,3,4),9,7	28634197	28631479	2,6,8,(1,3),7,4-9														
201153032706	ダ	右	1250	晴	良	13:50	C　15　ハ		2011-3-27	19	福山	3	(馬齢)		9.0	270.0	2.0	9.0	100.0	1.0	5.0	100	2.0	3.0	130	3.0	5-9	200.0	1.0	9=>5	280.0	1.0	3-5-9	270.0	1.0	9=>5=>3	670.0	1.0	69351071248	69351071248	69531071248	9,5,6,(3,10),(7,1),4,2,8														
201153032707	ダ	右	1250	晴	良	14:25	C　15　ロ		2011-3-27	19	福山	3	(馬齢)		6.0	260.0	2.0	6.0	130.0	1.0	8.0	160	3.0	4.0	520	8.0	6-8	350.0	1.0	6=>8	570.0	1.0	4-6-8	5620.0	17.0	6=>8=>4	15520.0	55.0	8,9,4,6,(1,2),7,3	8,9,4,6,1,(2,7),3	8,6,(4,9),7,1,2,3	86473192														
201153032708	ダ	右	1250	晴	良	15:00	C　15　イ		2011-3-27	19	福山	3	(馬齢)		8.0	200.0	1.0	8.0	100.0	1.0	1.0	110	2.0	6.0	210	5.0	1-8	140.0	1.0	8=>1	330.0	2.0	1-6-8	450.0	2.0	8=>1=>6	1150.0	4.0	13692107854	13962107845	1,3,6,8,(9,2),7,10,4,5	13682547109														
201153032801	ダ	右	1250	晴	良	11:10	「おはようモーニング		2011-3-28	19	福山	4	(馬齢)		2.0	140.0	1.0	2.0	100.0	1.0	1.0	110	2.0	9.0	150	4.0	1-2	530.0	3.0	2=>1	570.0	2.0	1-2-9	3190.0	10.0	2=>1=>9	4960.0	15.0	2,1,5,6,8,(3,4),10,7,9	2,5,1,6,3,8,4,(7,10),9	2,5,1,(6,8),3,7,4,10,9	2,1,3,5,8,6,7,4,(10,9)														
201153032802	ダ	右	1250	晴	良	11:40	C7　ホ		2011-3-28	19	福山	4	(馬齢)		7.0	140.0	1.0	7.0	100.0	1.0	4.0	110	2.0	8.0	240	5.0	4-7	540.0	3.0	7=>4	620.0	3.0	4-7-8	1910.0	5.0	7=>4=>8	3500.0	10.0	25763984110	2,5,3,7,4,(6,8),9,1,10	72354869110	72438651910														
201153032803	ダ	右	1130	晴	良	12:10	C7　ニ		2011-3-28	19	福山	4	(馬齢)		5.0	220.0	1.0	5.0	150.0	2.0	4.0	370	4.0	3.0	390	5.0	4-5	1610.0	7.0	5=>4	1980.0	9.0	3-4-5	2600.0	8.0	5=>4=>3	7790.0	24.0	54783610129	5,7,8,4,3,6,(1,10),2,9	57438611029	54738162109														
201153032804	ダ	右	1250	晴	良	12:40	C7　ロ		2011-3-28	19	福山	4	(馬齢)		1.0	120.0	1.0	1.0	100.0	1.0	8.0	140	3.0	6.0	120	2.0	1-8	280.0	2.0	1=>8	290.0	2.0	1-6-8	300.0	1.0	1=>8=>6	680.0	2.0	147693825	147639825	146738925	167384259														
201153032805	ダ	右	1600	晴	良	13:15	3歳2　条件		2011-3-28	19	福山	4	(馬齢)		7.0	170.0	1.0	7.0	120.0	2.0	6.0	560	8.0	2.0	110	1.0	6-7	4850.0	14.0	7=>6	6660.0	20.0	2-6-7	3060.0	11.0	7=>6=>2	32490.0	82.0	(3,6),7,8,4,5,1,2	36748512	36748521	63742851														
201153032806	ダ	右	1600	晴	良	13:50	3歳1　条件		2011-3-28	19	福山	4	(馬齢)		2.0	430.0	2.0	2.0	170.0	2.0	5.0	200	4.0	8.0	540	7.0	2-5	1540.0	6.0	2=>5	2390.0	8.0	2-5-8	12760.0	27.0	2=>5=>8	39280.0	94.0	254618793	254618793	256481793	256814739														
201153032807	ダ	右	1250	晴	良	14:25	C7　イ		2011-3-28	19	福山	4	(馬齢)		4.0	150.0	1.0	4.0	100.0	1.0	1.0	140	3.0	3.0	490	8.0	1-4	350.0	2.0	4=>1	420.0	1.0	1-3-4	3420.0	10.0	4=>1=>3	6560.0	18.0	429367158	423961758	439216758	413926578														
201153032808	ダ	右	1250	晴	良	15:00	中国・四国連携よさこ		2011-3-28	19	福山	4	(馬齢)		7.0	170.0	1.0	7.0	100.0	1.0	6.0	110	2.0	4.0	140	3.0	6-7	140.0	1.0	7=>6	230.0	1.0	4-6-7	360.0	2.0	7=>6=>4	810.0	2.0	73105641982	71063541982	76104351892	7,6-4,10,5,3,1,8,9-2														
201153032809	ダ	右	1600	晴	良	15:35	木蓮特別 		2011-3-28	19	福山	4	(馬齢)		5.0	3950.0	5.0	5.0	220.0	5.0	8.0	120	1.0	6.0	160	3.0	5-8	1300.0	6.0	5=>8	5840.0	13.0	5-6-8	5200.0	18.0	5=>8=>6	93980.0	146.0	3,8,5,(1,6),4,9,2,7	385614927	(8,5),6,3-1,9,4,2,7	(8,5)-6-9,3,2,4,7,1														
201153032810	ダ	右	1800	晴	良	16:15	若草賞	G	2011-3-28	19	福山	4	牝(別定)		3.0	1490.0	4.0	3.0	160.0	4.0	2.0	110	2.0	6.0	100	1.0	2-3	1110.0	4.0	3=>2	4470.0	17.0	2-3-6	710.0	2.0	3=>2=>6	9750.0	30.0	791458632	7,9,1,5,4,(3,8,2),6	(9,2),7,5,3,6,(4,8),1	239675841														
201153041001	ダ	右	1250	晴	良	11:50	「おはようモーニング		2011-4-10	1	福山	1	(馬齢)		6.0	110.0	1.0	6.0	100.0	1.0	2.0	130	3.0	4.0	100	2.0	2-6	560.0	3.0	6=>2	690.0	3.0	2-4-6	540.0	2.0	6=>2=>4	1650.0	5.0	2,6,(1,5,7),8,3,4	26153784	(2,6),(5,7),1,4,3,8	6,2,1,4,(5,7),8,3														
201153041002	ダ	右	1250	晴	良	12:20	3歳4　条件		2011-4-10	1	福山	1	(馬齢)		1.0	120.0	1.0	1.0	120.0	1.0	10.0	150	3.0	2.0	210	4.0	1-10	200.0	1.0	1=>10	240.0	1.0	1-2-10	550.0	2.0	1=>10=>2	1090.0	3.0	79102185364	71910283654	71102893465	11072386954														
201153041003	ダ	右	1250	晴	良	12:50	3歳3　条件		2011-4-10	1	福山	1	(馬齢)		8.0	250.0	1.0	8.0	120.0	1.0	2.0	420	6.0	3.0	650	8.0	2-8	2130.0	10.0	8=>2	3460.0	12.0	2-3-8	34230.0	51.0	8=>2=>3	88760.0	176.0	(9,10),7,1,8,2,3,5,4,6	91071283546	91072183465	9,10,2,7,8,(1,3,4),6-5														
201153041004	ダ	右	1250	晴	良	13:20	福山・高知連携海援隊		2011-4-10	1	福山	1	(馬齢)		3.0	650.0	3.0	3.0	120.0	2.0	7.0	110	1.0	10.0	150	3.0	3-7	320.0	1.0	3=>7	1430.0	4.0	3-7-10	300.0	1.0	3=>7=>10	2190.0	4.0	37192610584	37192610854	37910124685	37910142685														
201153041005	ダ	右	1250	晴	良	13:55	3歳1　条件		2011-4-10	1	福山	1	(馬齢)		10.0	280.0	2.0	10.0	130.0	1.0	6.0	150	3.0	7.0	250	5.0	6-10	1120.0	6.0	10=>6	1420.0	7.0	6-7-10	2800.0	8.0	10=>6=>7	9380.0	34.0	68102491753	68102419753	6,(8,10),2,4,9,7,1,5,3	(6,10),7,4,2,(9,5),1,3,8														
201153041006	ダ	右	1250	晴	良	14:30	福山・高知連携海援隊		2011-4-10	1	福山	1	(馬齢)		6.0	630.0	3.0	6.0	100.0	2.0	7.0	100	1.0	1.0	120	3.0	6-7	410.0	2.0	6=>7	1380.0	4.0	1-6-7	210.0	1.0	6=>7=>1	2580.0	8.0	3,6,1,10,(2,7),8,4,9,5	36110278459	36172410859	36714258910														
201153041101	ダ	右	1250	晴	良	11:50	「おはようモーニング		2011-4-11	1	福山	2	(馬齢)		7.0	100.0	1.0	7.0	100.0	1.0	8.0	160	3.0	5.0	300	5.0	7-8	330.0	2.0	7=>8	280.0	2.0	5-7-8	2800.0	8.0	7=>8=>5	4270.0	12.0	7,8,1,4,(5,6),2,9,10	7,1,8,4,5,6,(2,9),10	7815492106	7851941026														
201153041102	ダ	右	1250	晴	良	12:20	C3三		2011-4-11	1	福山	2	(馬齢)		10.0	150.0	1.0	10.0	130.0	2.0	9.0	110	1.0	8.0	180	5.0	9-10	210.0	1.0	10=>9	360.0	1.0	8-9-10	700.0	2.0	10=>9=>8	1320.0	3.0	91085237416	9,10,8,5,2,(3,7),6,4,1	(9,10),8,5,2,(7,6),3,1,4	91082365714														
201153041103	ダ	右	1250	晴	良	12:50	C3二		2011-4-11	1	福山	2	(馬齢)		2.0	370.0	3.0	2.0	100.0	3.0	7.0	100	2.0	1.0	100	1.0	2-7	490.0	3.0	2=>7	1350.0	6.0	1-2-7	210.0	1.0	2=>7=>1	2400.0	5.0	25738491610	25374819610	2,(5,7),3,(1,4),9,6,8,10	27315946810														
201153041104	ダ	右	1250	晴	良	13:20	C3一		2011-4-11	1	福山	2	(馬齢)		9.0	120.0	1.0	9.0	120.0	2.0	5.0	440	5.0	3.0	200	3.0	5-9	4060.0	8.0	9=>5	4770.0	11.0	3-5-9	3670.0	7.0	9=>5=>3	23010.0	48.0	5,6,(2,9),(3,4),10,1,7,8	56293417108	5,6,9,3,2,4,1,(10,8),7	95362810147														
201153041105	ダ	右	1250	晴	良	13:55	福山・高知連携海援隊		2011-4-11	1	福山	2	(馬齢)		2.0	850.0	2.0	2.0	130.0	2.0	9.0	110	1.0	10.0	170	4.0	2-9	280.0	1.0	2=>9	1260.0	4.0	2-9-10	860.0	4.0	2=>9=>10	5170.0	17.0	2,9,10,1,7,3,5,8,(4,6)	29101735486	2,9,10,(1,7),3,5,4,6,8	2,9,10,(1,7),3,4,5,(6,8)														
201153041106	ダ	右	1130	曇	良	14:30	C2二		2011-4-11	1	福山	2	(馬齢)		4.0	120.0	1.0	4.0	110.0	1.0	10.0	390	5.0	5.0	630	9.0	4-10	1680.0	7.0	4=>10	1260.0	5.0	4-5-10	20100.0	40.0	4=>10=>5	71710.0	112.0	4,9,1,(5,6),10,8,2,7,3	4-9,1,10,5,6,8,2,7,3	4=9,(1,10),5,6,8,2,7,3	4=9,10,1,5,(2,6),8,3,7														
201153041107	ダ	右	1250	曇	良	15:05	「午後のカフェとく戦		2011-4-11	1	福山	2	(馬齢)		3.0	490.0	3.0	3.0	190.0	3.0	9.0	220	4.0	5.0	120	2.0	3-9	2730.0	7.0	3=>9	6260.0	13.0	3-5-9	1570.0	3.0	3=>9=>5	18850.0	42.0	593416827	539416827	5,(3,9),1,4,6,8,7,2	5,(3,9),1,4,6,8,2,7														
201153041108	ダ	右	1250	雨	良	15:40	B3一		2011-4-11	1	福山	2	(馬齢)		1.0	260.0	1.0	1.0	140.0	1.0	9.0	580	8.0	3.0	180	4.0	1-9	2600.0	9.0	1=>9	4490.0	15.0	1-3-9	12410.0	33.0	1=>9=>3	48940.0	127.0	5,1,9,2,3,4,8,(6,7)	(5,9),1,2,3,8,6,7,4	(5,9,1),(3,2),(7,8,6)-4	1-9,3,5,2,7,6,8,4														
201153041109	ダ	右	1600	雨	良	16:15	卯月特別 		2011-4-11	1	福山	2	(別定)		1.0	890.0	4.0	1.0	290.0	4.0	8.0	180	2.0	3.0	230	3.0	1-8	1260.0	6.0	1=>8	4340.0	16.0	1-3-8	2290.0	7.0	1=>8=>3	17150.0	59.0	78310159264	78311052964	87311052964	8,3,7,1,5,(2,10),9,4,6														
201153041110	ダ	右	2250	曇	良	16:50	福山桜花賞	G	2011-4-11	1	福山	2	(馬齢)		4.0	230.0	1.0	4.0	110.0	1.0	5.0	990	8.0	9.0	1,300	9.0	4-5	4070.0	11.0	4=>5	4740.0	16.0	4-5-9	51620.0	59.0	4=>5=>9	139810.0	224.0	47851012936	4,7,5,8,10,(1,2),9,3,6	4,7,5,10,9,(8,1),2,3,6	4,5,7,9,10,1,6,3,(8,2)														
201153041111	ダ	右	1800	曇	良	17:30	花吹雪特別 		2011-4-11	1	福山	2	(別定)		9.0	280.0	2.0	9.0	150.0	3.0	10.0	170	4.0	1.0	130	2.0	9-10	1320.0	6.0	9=>10	2390.0	11.0	1-9-10	1440.0	4.0	9=>10=>1	6900.0	22.0	9,10,2,(6,4),3,1,8,7,5	91024361785	9,10,2,7,3,1,4,(6,5,8)	91072135486														
201153041701	ダ	右	1250	晴	良	11:50	「おはようモーニング		2011-4-17	1	福山	4	(馬齢)		2.0	910.0	4.0	2.0	150.0	3.0	9.0	100	1.0	8.0	320	6.0	2-9	330.0	1.0	2=>9	1370.0	5.0	2-8-9	860.0	4.0	2=>9=>8	8230.0	23.0	25161098347	25169831047	2,9,(1,5),6,8,3,(7,10),4	(2,9),1,(3,5,8),7,6,10,4														
201153041702	ダ	右	1250	晴	良	12:20	C3三		2011-4-17	1	福山	4	(馬齢)		3.0	130.0	1.0	3.0	100.0	1.0	6.0	250	5.0	1.0	150	3.0	3-6	1320.0	4.0	3=>6	1280.0	5.0	1-3-6	1390.0	5.0	3=>6=>1	4650.0	15.0	2,3,8,(1,5),(6,7),4	2,3,1,8,(6,5),7,4	23816574	(2,3),(1,8),6,7,5,4														
201153041703	ダ	右	1130	晴	良	12:50	福山・高知連携海援隊		2011-4-17	1	福山	4	(馬齢)		6.0	1550.0	5.0	6.0	150.0	4.0	2.0	140	3.0	8.0	110	1.0	2-6	1040.0	5.0	6=>2	2830.0	14.0	2-6-8	1060.0	4.0	6=>2=>8	11040.0	38.0	86725143	86725134	8,6,7,2,1,(5,3),4	86271354														
201153041704	ダ	右	1250	晴	良	13:20	C3一		2011-4-17	1	福山	4	(馬齢)		6.0	130.0	1.0	6.0	100.0	1.0	7.0	120	3.0	2.0	120	2.0	6-7	210.0	1.0	6=>7	240.0	1.0	2-6-7	500.0	1.0	6=>7=>2	950.0	1.0	76138245	76183245	7,6-1,3,8,2,4,5	(7,6)-1,3,2,4,5,8														
201153041705	ダ	右	1250	晴	良	13:55	C2四		2011-4-17	1	福山	4	(馬齢)		8.0	140.0	1.0	8.0	100.0	1.0	3.0	280	5.0	10.0	130	2.0	3-8	1020.0	4.0	8=>3	1330.0	5.0	3-8-10	1010.0	4.0	8=>3=>10	4460.0	12.0	81039764521	8,10,3,(9,7),4,6,5,2,1	81039476512	8,3,10,(4,9),6,5,7,1,2														
201153041706	ダ	右	1250	晴	良	14:30	C2二		2011-4-17	1	福山	4	(馬齢)		7.0	200.0	1.0	7.0	100.0	1.0	5.0	250	8.0	6.0	130	2.0	5-7	620.0	2.0	7=>5	780.0	3.0	5-6-7	420.0	1.0	7=>5=>6	1720.0	2.0	7,3,10,1,5,9,(2,6),4,8	7,3,10,(1,5),9,2,4,6,8	7,10,3,5,1,(2,6),4,9,8	75103162849														
201153041707	ダ	右	1250	晴	良	15:05	C2一		2011-4-17	1	福山	4	(馬齢)		3.0	100.0	1.0	3.0	100.0	1.0	1.0	100	2.0	10.0	120	3.0	1-3	250.0	1.0	3=>1	260.0	1.0	1-3-10	400.0	1.0	3=>1=>10	740.0	1.0	31692810754	3,1,(6,9),2,10,5,7,8,4	3,1-(6,9),2,10,4,7,5,8	3,1-6,10,2,9,4,7,5,8														
201153041708	ダ	右	1600	晴	良	15:40	お疲れ様畑雄一郎引		2011-4-17	1	福山	4	(馬齢)		6.0	150.0	1.0	6.0	100.0	1.0	9.0	110	2.0	4.0	220	6.0	6-9	140.0	1.0	6=>9	180.0	1.0	4-6-9	980.0	4.0	6=>9=>4	1580.0	7.0	6,9,(2,8),1,7,3,4,5	6,9-1,8,2,3,7,4,5	6,9-(8,1),2,(3,7),4,5	6,9-8,1,4,2,3,7-5														
201153041709	ダ	右	1600	晴	良	16:15	B3二		2011-4-17	1	福山	4	(馬齢)		6.0	310.0	1.0	6.0	130.0	3.0	3.0	1,100	8.0	2.0	110	1.0	3-6	8210.0	18.0	6=>3	10100.0	24.0	2-3-6	6910.0	16.0	6=>3=>2	58480.0	107.0	362741958	362794158	6,3,9,2,7,4,(5,8),1	(3,6),2,4,9,7,5,1,8														
201153041710	ダ	右	1600	晴	良	16:50	広島県馬主会会長賞 		2011-4-17	1	福山	4	(馬齢)		4.0	2340.0	6.0	4.0	280.0	6.0	9.0	150	3.0	10.0	100	1.0	4-9	5920.0	17.0	4=>9	12960.0	33.0	4-9-10	2290.0	10.0	4=>9=>10	32730.0	91.0	41079528613	41079528163	4,10,9,6,7,5,3,(2,8),1	41097652318														
201153042301	ダ	右	1250	曇	不良	11:50	「おはようモーニング		2011-4-23	2	福山	1	(馬齢)		2.0	100.0	1.0	2.0	100.0	1.0	1.0	330	5.0				1-2	440.0	3.0	2=>1	470.0	3.0	1-2-6	820.0	5.0	2=>1=>6	2590.0	9.0	3624175	6324175	6,3,(1,2),4,(5,7)	(3,6),(1,2),5,4,7														
201153042302	ダ	右	1250	曇	不良	12:20	C1一		2011-4-23	2	福山	1	(馬齢)		1.0	140.0	1.0	1.0	100.0	1.0	7.0	130	2.0				1-7	240.0	1.0	1=>7	330.0	1.0	1-3-7	630.0	3.0	1=>7=>3	1390.0	4.0	7145632	7145632	7146532	7145362														
201153042303	ダ	右	1250	曇	不良	12:50	3歳4　条件		2011-4-23	2	福山	1	(馬齢)		2.0	320.0	2.0	2.0	110.0	2.0	8.0	100	1.0	4.0	120	4.0	2-8	250.0	1.0	2=>8	530.0	2.0	2-4-8	760.0	2.0	2=>8=>4	2590.0	10.0	1,2,4,7,8,9,(3,5),6	124973856	214873569	284751639														
201153042304	ダ	右	1250	曇	不良	13:20	3歳3　条件		2011-4-23	2	福山	1	(馬齢)		3.0	270.0	2.0	3.0	100.0	1.0	5.0	170	4.0	1.0	120	2.0	3-5	1150.0	5.0	3=>5	1970.0	10.0	1-3-5	640.0	2.0	3=>5=>1	4440.0	14.0	3,9,1,8,4,2,(5,7),6	3,9,1,8,(5,4),2,6,7	391582467	391582647														
201153042305	ダ	右	1250	晴	不良	13:55	福山・高知連携海援隊		2011-4-23	2	福山	1	(馬齢)		5.0	340.0	3.0	5.0	170.0	2.0	4.0	170	3.0	8.0	670	6.0	4-5	630.0	3.0	5=>4	900.0	6.0	4-5-8	5630.0	17.0	5=>4=>8	11170.0	34.0	487165923	487165923	4,8,7,1,5,6,(2,3,9)	4,(1,8),7,5,2,6,3,9														
201153042306	ダ	右	1250	曇	不良	14:30	3歳1　条件		2011-4-23	2	福山	1	(馬齢)		4.0	150.0	1.0	4.0	110.0	2.0	8.0	100	1.0	3.0	190	5.0	4-8	270.0	1.0	4=>8	500.0	1.0	3-4-8	530.0	1.0	4=>8=>3	1630.0	1.0	4,5,8,1,(6,7),2,9,3	451826739	4,5,(1,2,8),6,3,7,9	4,(1,5),8,2,3,6,7,9														
